system_date,order_type,food_name,qty,gross_price,discount_rate,total_discount_price,total_price,discount_ratio_effective
2024-05-13,delivery,Sweet Chicken 19,3,442.99,0.1855384821211587,106.32,336.67,
2024-05-13,table,Sweet Chicken,4,435.97,0.0,44.83,391.14,
2024-05-13,delivery,Sweet Pasta 19,2,339.9,0.0,64.61,275.29,
2024-05-13,delivery,Deluxe Pizza,2,1913.14,0.0,461.32,1451.82,
2024-05-13,delivery,Zesty Pizza,2,3022.36,0.22500218425564905,652.82,2369.54,
2024-05-14,table,Deluxe Pizza,4,1685.74,0.25589433728127714,534.86,1150.88,
2024-05-14,takeaway,Veggie Dessert 9,3,2772.8,0.0046934677618733255,800.26,1972.54,
2024-05-14,table,Classic Drink,5,4016.54,0.0,963.6,3052.94,
2024-05-14,table,Veggie Dessert 12,2,1357.87,0.2428983929224514,518.07,839.8,
2024-05-14,table,Sweet Chicken 12,3,1648.78,0.18823314449514028,301.73,1347.05,
2024-05-14,table,Classic Pasta 19,1,750.11,0.004712385961857324,169.89,580.22,
2024-05-14,table,Sweet Burger 12,3,1504.62,0.2447707577349456,266.56,1238.06,
2024-05-15,delivery,Zesty Burger 22,1,2919.1,0.0023453757886083486,1184.35,1734.75,
2024-05-15,delivery,Spicy Burger 22,2,423.93,0.004687520776958786,148.98,274.95,
2024-05-16,table,Veggie Pasta 19,3,1750.8,0.2504418080955029,391.24,1359.56,
2024-05-16,takeaway,Crispy Drink,1,1091.96,0.0062392203612095,116.57,975.39,
2024-05-16,delivery,Veggie Drink 19,2,9138.11,0.0,2764.75,6373.36,
2024-05-16,delivery,Deluxe Pizza,3,2790.94,0.25396826521714766,493.6,2297.34,
2024-05-17,table,Deluxe Pizza 19,1,741.1,0.2612592994242264,92.11,648.99,
2024-05-17,delivery,Spicy Chicken 19,4,8841.59,0.21736412314609962,2460.66,6380.93,
2024-05-17,table,Herb Burger,2,1587.92,0.269933571948641,485.38,1102.54,
2024-05-17,takeaway,Herb Burger,6,1753.86,0.23088223776404487,176.33,1577.53,
2024-05-17,table,Spicy Chicken 19,1,1359.36,0.1765501599449537,327.33,1032.03,
2024-05-17,table,Herb Sandwich 9,3,1860.19,0.0,755.56,1104.63,
2024-05-18,table,Herb Burger,3,4623.28,0.26721892869095143,1351.04,3272.24,
2024-05-18,takeaway,Herb Burger 12,2,2340.32,0.0,892.2,1448.12,
2024-05-18,takeaway,Deluxe Pizza,2,1126.04,0.0,318.1,807.94,
2024-05-18,delivery,Crispy Dessert 9,1,445.6,0.02782969139368978,81.28,364.32,
2024-05-18,delivery,Veggie Dessert 9,5,379.8,0.47384831398443483,121.05,258.75,
2024-05-18,delivery,Spicy Burger 19,2,744.8,0.26287370651871256,244.14,500.66,
2024-05-19,table,Herb Burger 12,2,329.27,0.5,202.18,127.09,
2024-05-19,table,Herb Drink 9,6,2590.36,0.249666241701967,931.52,1658.84,
2024-05-19,table,Spicy Dessert 12,4,3190.13,0.3105736537551969,521.93,2668.2,
2024-05-19,delivery,Zesty Pasta 9,1,481.33,0.00798390693333172,202.89,278.44,
2024-05-19,table,Sweet Chicken 19,2,3048.67,0.3152463656306814,1022.86,2025.81,
2024-05-19,table,Crispy Sandwich 12,5,514.2,0.2360913356130287,176.15,338.05,
2024-05-20,table,Crispy Sandwich 12,1,1423.07,0.0,553.26,869.81,
2024-05-20,takeaway,Veggie Burger,1,2687.69,0.012445104700552602,875.71,1811.98,
2024-05-20,delivery,Veggie Roll,2,3870.43,0.0,1648.97,2221.46,
2024-05-20,table,Crispy Pasta 12,1,746.41,0.018345610150474395,280.41,466.0,
2024-05-20,takeaway,Veggie Burger,2,2779.13,0.0,701.54,2077.59,
2024-05-20,table,Zesty Roll,2,2478.34,0.0,443.1,2035.24,
2024-05-20,delivery,Sweet Burger 12,1,5300.5,0.0,1573.71,3726.79,
2024-05-21,delivery,Herb Pizza 9,5,3992.04,0.02035092388077364,914.13,3077.91,
2024-05-21,delivery,Crispy Burger 22,4,2138.9,0.0,725.18,1413.72,
2024-05-21,table,Sweet Pasta,2,1860.44,0.25751780684143366,541.88,1318.56,
2024-05-21,takeaway,Zesty Burger,2,1613.49,0.26173325054420116,752.0,861.49,
2024-05-21,table,Sweet Chicken 12,1,1316.3,0.20229868545210675,213.43,1102.87,
2024-05-22,table,Veggie Drink 12,4,5066.6,0.21759153106168597,1633.59,3433.01,
2024-05-22,takeaway,Herb Pasta 9,3,1232.21,0.013326313592237148,253.43,978.78,
2024-05-22,takeaway,Crispy Burger 22,4,1994.45,0.0,612.0,1382.45,
2024-05-23,takeaway,Spicy Burger 19,1,1926.84,0.0,675.25,1251.59,
2024-05-23,table,Crispy Drink,1,1897.64,0.2292097631877505,306.49,1591.15,
2024-05-24,delivery,Deluxe Pasta 12,1,2282.53,0.5,931.1,1351.43,
2024-05-24,table,Spicy Burger,1,4195.8,0.0,187.02,4008.78,
2024-05-24,takeaway,Sweet Chicken 12,3,1644.26,0.0018760220957927845,442.1,1202.16,
2024-05-24,delivery,Sweet Chicken,5,1961.01,0.2340926367306111,694.78,1266.23,
2024-05-25,table,Veggie Drink 9,3,2944.93,0.018361594617199474,577.39,2367.54,
2024-05-26,table,Deluxe Dessert 19,6,2060.25,0.2759258736862124,370.46,1689.79,
2024-05-26,table,Deluxe Pizza,1,1146.83,0.02168554413588511,401.76,745.07,
2024-05-26,delivery,Spicy Chicken 9,2,3571.89,0.17954765915330073,1524.62,2047.27,
2024-05-26,delivery,Crispy Drink,2,2518.23,0.012182939760591175,547.13,1971.1,
2024-05-26,table,Herb Burger 12,4,1710.55,0.2555948715711368,517.91,1192.64,
2024-05-27,delivery,Crispy Pasta 12,1,1078.27,0.01228047927583413,187.79,890.48,
2024-05-27,table,Herb Drink 9,1,2644.02,0.25226888546964465,880.48,1763.54,
2024-05-27,delivery,Herb Drink 9,4,3185.5,0.009080226137267637,1326.31,1859.19,
2024-05-28,delivery,Herb Chicken 22,1,646.02,0.32542097904490913,162.06,483.96,
2024-05-28,takeaway,Sweet Chicken 19,3,2895.8,0.0,893.62,2002.18,
2024-05-28,takeaway,Crispy Pasta 12,5,3590.86,0.0,1197.55,2393.31,
2024-05-28,delivery,Deluxe Pizza 19,2,2550.67,0.22528257049374686,539.17,2011.5,
2024-05-28,takeaway,Herb Pasta 9,4,2656.04,0.19325415798904994,749.95,1906.09,
2024-05-29,table,Sweet Chicken 12,2,430.5,0.24375702760522067,90.59,339.91,
2024-05-29,table,Spicy Roll 9,3,1743.95,0.002860655651095959,576.63,1167.32,
2024-05-29,takeaway,Crispy Drink,1,2347.18,0.007386475010287334,831.51,1515.67,
2024-05-29,table,Item50,3,1734.28,0.014084677318338354,414.7,1319.58,
2024-05-29,delivery,Sweet Chicken,2,2381.92,0.0,178.1,2203.82,
2024-05-29,table,Herb Pizza 9,4,2564.2,0.0,855.2,1709.0,
2024-05-29,table,Zesty Pasta 9,5,2921.63,0.2973883908128405,695.74,2225.89,
2024-05-30,table,Sweet Burger 22,2,3169.19,0.21453636990573133,752.38,2416.81,
2024-05-30,delivery,Deluxe Chicken,1,6571.7,0.2378471771620157,2440.85,4130.85,
2024-05-30,takeaway,Spicy Burger 19,4,1999.58,0.01185850109348283,269.33,1730.25,
2024-05-30,table,Crispy Drink,2,3687.87,0.006519464435254469,879.89,2807.98,
2024-05-31,table,Spicy Chicken 19,1,3763.81,0.027049922340847306,622.32,3141.49,
2024-05-31,delivery,Sweet Burger 12,3,1167.92,0.24347225113795248,455.73,712.19,
2024-05-31,delivery,Sweet Roll 9,1,5466.49,0.0,1655.98,3810.51,
2024-05-31,takeaway,Crispy Drink,1,2657.24,0.0,880.53,1776.71,
2024-05-31,delivery,Herb Sandwich 9,3,1570.42,0.03440502419086644,455.09,1115.33,
2024-06-01,table,Classic Pasta 22,1,1205.83,0.0,210.31,995.52,
2024-06-01,takeaway,Classic Pasta 19,3,1054.06,0.0,337.41,716.65,
2024-06-01,table,Spicy Dessert,3,1478.25,0.0,378.43,1099.82,
2024-06-01,table,Herb Burger,4,2657.34,0.29833775467334717,870.36,1786.98,
2024-06-01,table,Spicy Burger,3,3088.74,0.2216423144932389,1049.94,2038.8,
2024-06-02,delivery,Herb Drink 9,2,2320.52,0.0,411.65,1908.87,
2024-06-02,table,Herb Burger,1,1515.2,0.1796318900575453,506.05,1009.15,
2024-06-03,delivery,Herb Chicken 12,2,2065.29,0.018489580485191403,580.63,1484.66,
2024-06-03,table,Veggie Dessert 12,3,2653.62,0.02772244068033763,770.2,1883.42,
2024-06-03,takeaway,Spicy Chicken 19,5,4473.8,0.18556748006258103,1296.89,3176.91,
2024-06-03,table,Zesty Pasta 9,2,1535.02,0.016560703379971443,132.58,1402.44,
2024-06-03,table,Sweet Roll 9,4,434.29,0.007575565965348462,164.64,269.65,
2024-06-03,delivery,Spicy Chicken 19,3,952.91,0.2545686538653565,247.05,705.86,
2024-06-03,delivery,Sweet Burger 12,1,3098.53,0.24484329014038067,1012.41,2086.12,
2024-06-03,takeaway,Deluxe Pizza,2,4334.6,0.0,1065.52,3269.08,
2024-06-03,delivery,Herb Drink 9,5,4015.66,0.23537625396933048,908.26,3107.4,
2024-06-03,delivery,Spicy Chicken 19,1,3196.88,0.5,2124.64,1072.24,
2024-06-03,delivery,Zesty Pasta 9,3,2257.66,0.20048149195408313,513.05,1744.61,
2024-06-03,takeaway,Spicy Sandwich 19,2,2172.7,0.009551994715590605,280.59,1892.11,
2024-06-03,takeaway,Sweet Burger 12,1,2871.2,0.18607578703326827,676.71,2194.49,
2024-06-04,table,Veggie Drink 19,5,1371.0,0.0,362.36,1008.64,
2024-06-04,table,Crispy Pasta 12,3,1545.37,0.0029986656580340996,654.84,890.53,
2024-06-04,takeaway,Item50,1,664.38,0.0,233.19,431.19,
2024-06-04,delivery,Sweet Roll 9,3,5837.38,0.0,1418.07,4419.31,
2024-06-04,delivery,Crispy Pasta 12,1,808.12,0.0010138002231073488,307.98,500.14,
2024-06-04,takeaway,Herb Chicken 12,3,3631.1,0.021737943179767003,529.34,3101.76,
2024-06-04,table,Classic Pasta 19,2,3099.44,0.0,623.81,2475.63,
2024-06-04,takeaway,Herb Dessert 19,3,3076.21,0.0,1147.34,1928.87,
2024-06-05,takeaway,Crispy Pasta 12,1,260.1,0.25903360099605016,103.3,156.8,
2024-06-05,delivery,Deluxe Pizza,1,1613.9,0.24992461041273678,599.03,1014.87,
2024-06-05,table,Spicy Burger,1,187.7,0.24328897813312417,13.64,174.06,
2024-06-05,table,Herb Drink 9,3,302.0,0.005133498381769818,148.84,153.16,
2024-06-05,takeaway,Veggie Roll,4,2045.28,0.0,798.01,1247.27,
2024-06-05,table,Classic Chicken,4,1748.43,0.5,902.57,845.86,
2024-06-05,delivery,Herb Pizza 9,1,8084.14,0.0007084822777908242,2775.57,5308.57,
2024-06-06,takeaway,Deluxe Dessert 22,1,1668.1,0.03257915969484997,615.19,1052.91,
2024-06-06,table,Herb Drink 9,2,1777.24,0.2544419845650237,606.5,1170.74,
2024-06-06,table,Zesty Burger,2,1733.18,0.26910488068958527,438.64,1294.54,
2024-06-06,takeaway,Sweet Chicken 19,3,3928.54,0.49479650847055734,1647.3,2281.24,
2024-06-07,delivery,Crispy Drink,3,1996.02,0.49850819803011875,198.34,1797.68,
2024-06-07,table,Veggie Drink 9,2,1188.86,0.0,193.07,995.79,
2024-06-07,delivery,Herb Dessert 19,2,3414.15,0.0,1184.06,2230.09,
2024-06-07,takeaway,Herb Burger 12,4,1204.95,0.2004065821991439,299.68,905.27,
2024-06-07,table,Spicy Burger 19,1,1501.74,0.23385368637308135,584.28,917.46,
2024-06-08,table,Spicy Chicken 19,3,3886.86,0.0,440.83,3446.03,
2024-06-09,table,Deluxe Pizza 19,3,3310.27,0.19406847648815645,1070.16,2240.11,
2024-06-09,takeaway,Deluxe Pasta 12,4,3649.24,0.008600953409272088,1387.08,2262.16,
2024-06-09,takeaway,Veggie Dessert 12,2,6049.77,0.00760379571545904,1518.65,4531.12,
2024-06-09,delivery,Spicy Burger 12,4,1941.86,0.006740109083033295,456.55,1485.31,
2024-06-10,delivery,Veggie Drink 12,4,1528.8,0.02459247782988676,309.13,1219.67,
2024-06-10,table,Sweet Pasta 19,1,2796.91,0.0,783.69,2013.22,
2024-06-10,takeaway,Veggie Roll,3,3129.84,0.24552226796227572,664.72,2465.12,
2024-06-10,delivery,Deluxe Pizza,1,1667.25,0.5,1048.53,618.72,
2024-06-10,table,Item50,2,3105.53,0.0,720.55,2384.98,
2024-06-10,takeaway,Crispy Dessert 9,3,2164.43,0.002385267675028451,617.3,1547.13,
2024-06-10,table,Herb Dessert 19,2,3581.26,0.49926324154410334,444.99,3136.27,
2024-06-10,table,Veggie Roll,1,1430.93,0.0,263.21,1167.72,
2024-06-10,table,Item50,2,687.0,0.23010920303926982,212.52,474.48,
2024-06-11,delivery,Sweet Burger 12,2,2841.95,0.0,1031.2,1810.75,
2024-06-11,table,Spicy Sandwich 19,4,2262.28,0.0,753.74,1508.54,
2024-06-11,delivery,Spicy Burger 12,2,2853.25,0.0,587.02,2266.23,
2024-06-11,table,Herb Dessert 19,1,3894.59,0.2654292925568755,1195.32,2699.27,
2024-06-11,delivery,Deluxe Pasta 12,5,3663.38,0.004473681209558698,1049.21,2614.17,
2024-06-12,delivery,Sweet Chicken 19,5,4101.3,0.0,1161.35,2939.95,
2024-06-12,delivery,Zesty Chicken 22,2,22523.91,0.20076360652786154,10270.4,12253.51,
2024-06-12,table,Herb Drink 9,1,12992.82,0.0,3850.98,9141.84,
2024-06-12,table,Veggie Burger,1,861.8,0.007751660405525216,296.3,565.5,
2024-06-12,delivery,Sweet Pasta 19,2,152.59,0.0012862575573497805,45.27,107.32,
2024-06-12,takeaway,Herb Burger,2,6561.38,0.26406880469999244,1681.6,4879.78,
2024-06-12,delivery,Sweet Chicken 12,3,5470.41,0.0,1229.77,4240.64,
2024-06-13,table,Herb Pizza 9,1,4547.7,0.0,1003.85,3543.85,
2024-06-13,table,Zesty Pasta 9,2,4557.16,0.2623364451172569,1237.83,3319.33,
2024-06-13,table,Classic Sandwich,5,10541.36,0.0,1562.49,8978.87,
2024-06-13,takeaway,Crispy Pasta 12,1,776.98,0.49369400262230595,224.6,552.38,
2024-06-13,table,Spicy Chicken 19,2,1547.08,0.02348587190985251,298.03,1249.05,
2024-06-13,delivery,Spicy Chicken 19,2,4727.45,0.013453327578873714,1874.64,2852.81,
2024-06-13,takeaway,Sweet Chicken 19,1,1483.47,0.0,754.19,729.28,
2024-06-13,table,Veggie Roll,1,1853.59,0.17965573260779544,785.33,1068.26,
2024-06-13,table,Herb Drink 9,2,2129.03,0.2441246456044955,319.69,1809.34,
2024-06-14,takeaway,Spicy Chicken 19,3,2181.39,0.1704726610566958,707.29,1474.1,
2024-06-14,table,Herb Burger,1,2442.54,0.012868708456259901,988.41,1454.13,
2024-06-14,delivery,Crispy Dessert 9,2,1592.63,0.49207475432215214,357.79,1234.84,
2024-06-14,takeaway,Classic Chicken,5,12719.24,0.0,3352.32,9366.92,
2024-06-14,delivery,Crispy Dessert 9,4,120.0,0.0,22.03,97.97,
2024-06-15,table,Spicy Chicken 19,1,1548.34,0.0,424.81,1123.53,
2024-06-15,delivery,Crispy Burger,1,2361.47,0.023280340244520758,629.95,1731.52,
2024-06-15,table,Veggie Dessert 9,3,2635.29,0.0,647.03,1988.26,
2024-06-15,takeaway,Herb Drink 9,2,2301.8,0.014230891926470392,912.66,1389.14,
2024-06-15,delivery,Spicy Chicken 19,4,2853.4,0.001158273732437088,1094.23,1759.17,
2024-06-15,takeaway,Sweet Chicken 19,3,3929.43,0.19653077734086968,854.1,3075.33,
2024-06-15,delivery,Herb Drink 9,4,307.23,0.19196888919422175,71.27,235.96,
2024-06-15,takeaway,Sweet Burger 12,1,120.0,0.2668228037277681,58.57,61.43,
2024-06-16,takeaway,Spicy Pizza,4,2669.31,0.0,793.15,1876.16,
2024-06-16,takeaway,Sweet Pasta 19,1,15619.3,0.2379621403962181,4787.66,10831.64,
2024-06-16,takeaway,Crispy Drink,5,1103.41,0.19626084820575762,269.96,833.45,
2024-06-16,table,Sweet Pasta 19,1,574.22,0.002837153343511501,108.0,466.22,
2024-06-16,table,Spicy Burger,4,4512.72,0.0,1144.38,3368.34,
2024-06-16,table,Herb Burger,3,735.87,0.18715509062984625,291.92,443.95,
2024-06-16,table,Deluxe Pizza 19,3,1973.25,0.004349670462096316,621.93,1351.32,
2024-06-16,table,Spicy Burger 9,1,381.28,0.2278710127367774,113.62,267.66,
2024-06-16,delivery,Spicy Burger 12,4,3689.02,0.27067210346433374,1428.07,2260.95,
2024-06-16,delivery,Crispy Pasta 12,1,4493.05,0.01978573091707919,2155.55,2337.5,
2024-06-17,delivery,Herb Drink 9,2,2674.76,0.2520888393591993,868.62,1806.14,
2024-06-17,takeaway,Deluxe Dessert 19,2,262.85,0.0,49.96,212.89,
2024-06-17,delivery,Sweet Chicken 19,1,3440.98,0.2571802933528146,1224.19,2216.79,
2024-06-17,table,Veggie Roll,1,1453.32,0.26633126387774153,528.96,924.36,
2024-06-17,table,Spicy Sandwich 19,4,2491.3,0.23886415007692302,512.8,1978.5,
2024-06-18,delivery,Sweet Burger 12,8,19385.04,0.18894689550593594,6597.86,12787.18,
2024-06-18,delivery,Veggie Burger,2,191.83,0.01871582502259563,59.58,132.25,
2024-06-18,takeaway,Crispy Drink,3,2570.94,0.0,454.28,2116.66,
2024-06-18,delivery,Veggie Roll,3,921.33,0.0,68.58,852.75,
2024-06-18,delivery,Deluxe Chicken,1,2461.56,0.5,1441.6,1019.96,
2024-06-18,takeaway,Herb Roll,5,2174.92,0.2651365584176759,464.73,1710.19,
2024-06-18,takeaway,Herb Drink 9,3,2050.36,0.0,738.74,1311.62,
2024-06-18,table,Spicy Burger,6,2120.4,0.3155179566640424,365.61,1754.79,
2024-06-19,table,Crispy Pasta 12,3,2539.61,0.0,445.75,2093.86,
2024-06-19,table,Veggie Pasta 19,1,1785.67,0.48029014146243426,468.65,1317.02,
2024-06-19,takeaway,Spicy Chicken 9,4,3262.72,0.0,655.6,2607.12,
2024-06-19,delivery,Crispy Pasta 12,4,3167.77,0.22846950898649387,677.83,2489.94,
2024-06-19,takeaway,Deluxe Chicken,6,3241.86,0.022018504124739557,1114.53,2127.33,
2024-06-19,takeaway,Herb Chicken 12,2,3778.46,0.0005500294877790391,574.63,3203.83,
2024-06-20,table,Spicy Burger 12,1,1884.1,0.0016591188247670082,292.01,1592.09,
2024-06-20,takeaway,Veggie Roll,2,2480.14,0.251203112340524,1027.22,1452.92,
2024-06-20,takeaway,Deluxe Pizza,1,1962.0,0.0,283.16,1678.84,
2024-06-20,delivery,Spicy Burger,1,1201.04,0.022433528627565723,272.86,928.18,
2024-06-21,delivery,Veggie Roll,3,4298.01,0.1752051251447661,1348.21,2949.8,
2024-06-21,delivery,Sweet Roll 9,1,4344.28,0.273001734124402,1329.41,3014.87,
2024-06-21,delivery,Herb Burger,3,521.7,0.5,287.79,233.91,
2024-06-21,table,Crispy Pasta 12,1,4636.35,0.23428976916548427,517.46,4118.89,
2024-06-21,table,Spicy Chicken 19,3,2444.31,0.20281821433075917,704.19,1740.12,
2024-06-21,table,Spicy Burger 19,3,312.31,0.030438177902178717,116.98,195.33,
2024-06-22,delivery,Spicy Burger,1,3641.58,0.0061779557685379795,1504.6,2136.98,
2024-06-22,delivery,Crispy Pasta 12,2,1702.31,0.00047993843927638367,600.64,1101.67,
2024-06-22,table,Spicy Burger 12,3,1197.83,0.0,264.15,933.68,
2024-06-23,delivery,Deluxe Pasta 12,5,3623.59,0.022899854072976674,1061.86,2561.73,
2024-06-23,delivery,Spicy Burger 19,3,1539.48,0.01806338210071514,284.69,1254.79,
2024-06-23,takeaway,Spicy Dessert 12,1,5356.01,0.22325111457779095,1080.03,4275.98,
2024-06-23,takeaway,Herb Burger,5,485.8,0.0,79.84,405.96,
2024-06-23,delivery,Classic Drink,1,856.7,0.0025164700342877665,148.95,707.75,
2024-06-23,table,Crispy Dessert 9,2,1244.6,0.28433793264929075,248.65,995.95,
2024-06-23,takeaway,Zesty Pasta 9,1,483.1,0.2217238194201223,143.73,339.37,
2024-06-24,delivery,Crispy Drink,1,2783.2,0.0,1106.17,1677.03,
2024-06-24,table,Crispy Drink,1,2023.86,0.24994680811524464,423.7,1600.16,
2024-06-24,takeaway,Sweet Burger 12,1,1643.32,0.2628075882979941,356.62,1286.7,
2024-06-24,table,Herb Drink 9,4,5416.89,0.0,1811.99,3604.9,
2024-06-24,delivery,Herb Pizza 9,5,4581.21,0.2486865136839925,1436.84,3144.37,
2024-06-24,delivery,Crispy Chicken 22,1,2792.1,0.0,266.75,2525.35,
2024-06-25,delivery,Spicy Burger,6,923.43,0.4803098478621337,252.68,670.75,
2024-06-25,takeaway,Deluxe Chicken,1,7061.8,0.19893994362825027,3201.26,3860.54,
2024-06-26,delivery,Item50,2,1858.72,0.2476236883847801,1077.24,781.48,
2024-06-26,table,Veggie Dessert 9,1,2428.98,0.22521930265159018,742.33,1686.65,
2024-06-26,delivery,Sweet Chicken 19,2,10773.34,0.27909313844703454,5398.76,5374.58,
2024-06-26,delivery,Veggie Roll,1,383.58,0.01971844928304741,137.79,245.79,
2024-06-26,delivery,Classic Pasta 19,1,2750.65,0.263640332599816,1440.89,1309.76,
2024-06-26,takeaway,Sweet Roll 9,2,4348.37,0.0,1282.97,3065.4,
2024-06-26,delivery,Herb Pasta 9,4,1242.02,0.18500370771193114,238.86,1003.16,
2024-06-26,takeaway,Deluxe Dessert 19,1,231.38,0.01774781916967492,34.19,197.19,
2024-06-26,delivery,Veggie Dessert 12,1,6371.71,0.0,203.97,6167.74,
2024-06-27,delivery,Veggie Dessert 12,2,1425.99,0.0,221.41,1204.58,
2024-06-27,delivery,Spicy Burger,1,373.97,0.012585664968951325,75.88,298.09,
2024-06-27,delivery,Sweet Chicken 12,2,431.37,0.0,173.32,258.05,
2024-06-27,table,Veggie Roll 9,1,977.42,0.0,347.7,629.72,
2024-06-27,table,Veggie Dessert 9,1,2830.67,0.0,898.46,1932.21,
2024-06-27,delivery,Veggie Dessert 9,1,2523.28,0.20201580942078773,822.84,1700.44,
2024-06-27,delivery,Sweet Pasta 19,2,380.16,0.018612930108116585,90.66,289.5,
2024-06-27,delivery,Herb Burger,6,1656.84,0.005197649450559008,101.02,1555.82,
2024-06-28,table,Zesty Pasta 9,2,2945.8,0.2731282666884429,550.88,2394.92,
2024-06-28,table,Classic Drink,2,4176.86,0.0,1711.13,2465.73,
2024-06-28,delivery,Zesty Pasta 9,2,300.72,0.1944914795220117,122.54,178.18,
2024-06-28,takeaway,Veggie Dessert 9,4,1347.11,0.00112990894653384,407.37,939.74,
2024-06-29,takeaway,Spicy Burger 22,1,364.9,0.0,99.09,265.81,
2024-06-29,takeaway,Spicy Burger 19,4,3587.99,0.0,845.15,2742.84,
2024-06-29,table,Deluxe Pizza 19,3,1847.01,0.267476228289023,498.92,1348.09,
2024-06-29,delivery,Zesty Pasta 9,1,7744.82,0.1986255656487044,3059.87,4684.95,
2024-06-30,table,Zesty Pasta 9,2,885.49,0.2505856581058611,309.37,576.12,
2024-06-30,table,Herb Burger,2,1059.79,0.0010142050466863954,296.01,763.78,
2024-06-30,takeaway,Spicy Pizza 9,1,1861.55,0.024562558941599054,664.06,1197.49,
2024-06-30,delivery,Veggie Drink 12,3,3168.19,0.010685573851624448,1006.85,2161.34,
2024-06-30,delivery,Spicy Burger,1,1275.04,0.017650478007592594,406.1,868.94,
2024-07-01,delivery,Herb Dessert 19,1,2611.89,0.005240704835195833,477.56,2134.33,
2024-07-01,takeaway,Herb Drink 9,2,1668.19,0.1991817047233594,433.03,1235.16,
2024-07-01,table,Spicy Burger 19,1,664.02,0.0,260.16,403.86,
2024-07-01,delivery,Herb Pizza 9,5,2581.15,0.0,312.99,2268.16,
2024-07-01,takeaway,Veggie Drink 9,3,1133.79,0.25005575450447526,451.89,681.9,
2024-07-01,delivery,Sweet Chicken 19,1,2092.12,0.003990732295963702,594.72,1497.4,
2024-07-01,table,Veggie Drink 19,2,2832.73,0.0,759.56,2073.17,
2024-07-01,table,Zesty Burger 22,5,2509.05,0.209477089851461,116.2,2392.85,
2024-07-01,table,Classic Chicken,1,1100.66,0.26466077525097964,337.75,762.91,
2024-07-01,delivery,Deluxe Pizza,1,360.86,0.0,144.33,216.53,
2024-07-01,delivery,Veggie Roll 9,1,1105.66,0.2767807537420326,311.93,793.73,
2024-07-02,table,Herb Burger 12,1,3328.86,0.0,938.53,2390.33,
2024-07-02,delivery,Sweet Burger 12,1,4927.62,0.0,1516.25,3411.37,
2024-07-03,table,Sweet Pasta 19,2,2800.99,0.010432406446768103,744.21,2056.78,
2024-07-03,table,Crispy Pasta 12,1,1486.51,0.22728915513245468,274.33,1212.18,
2024-07-03,delivery,Veggie Roll,3,2153.26,0.24538485212655628,271.48,1881.78,
2024-07-04,delivery,Classic Chicken,1,3754.44,0.0,1310.18,2444.26,
2024-07-04,delivery,Crispy Pasta 12,3,2990.49,0.005848771911058381,349.93,2640.56,
2024-07-04,takeaway,Classic Chicken,3,518.47,0.009924931769148866,97.81,420.66,
2024-07-04,table,Spicy Burger,3,3824.2,0.0,1012.01,2812.19,
2024-07-05,delivery,Crispy Sandwich 12,4,249.77,0.019728260671515754,87.52,162.25,
2024-07-05,delivery,Veggie Roll,1,11237.0,0.01858756289988538,2164.99,9072.01,
2024-07-05,delivery,Veggie Burger,2,2784.3,0.257665331449583,1499.98,1284.32,
2024-07-05,delivery,Crispy Pasta 12,2,475.35,0.0,184.86,290.49,
2024-07-05,table,Classic Chicken,2,1814.52,0.00047966339113835474,383.75,1430.77,
2024-07-05,takeaway,Veggie Drink 12,1,2577.53,0.0,153.96,2423.57,
2024-07-06,delivery,Sweet Chicken 12,6,1578.02,0.0,196.18,1381.84,
2024-07-06,table,Sweet Chicken 19,1,2824.08,0.26786939218837247,743.73,2080.35,
2024-07-06,delivery,Veggie Pasta 19,3,7175.94,0.24192454329917643,1711.43,5464.51,
2024-07-06,table,Veggie Roll,1,1997.91,0.2743577342305201,630.54,1367.37,
2024-07-06,table,Sweet Chicken 19,2,1493.95,0.252064660513447,512.5,981.45,
2024-07-07,takeaway,Veggie Drink 12,3,2624.97,0.0,867.85,1757.12,
2024-07-07,takeaway,Veggie Roll,1,1351.32,0.3069055863312416,497.54,853.78,
2024-07-07,table,Herb Burger 12,1,132.93,0.2549812450930562,44.16,88.77,
2024-07-07,delivery,Deluxe Dessert 22,1,1718.44,0.25854103084053404,375.81,1342.63,
2024-07-07,delivery,Deluxe Pizza 19,2,1392.96,0.26373775289218376,219.77,1173.19,
2024-07-07,delivery,Sweet Pasta 12,3,3638.76,0.5,1613.97,2024.79,
2024-07-07,delivery,Veggie Drink 12,4,5318.48,0.30992197631582746,1926.72,3391.76,
2024-07-07,delivery,Herb Sandwich 9,3,1769.2,0.0,460.55,1308.65,
2024-07-08,takeaway,Herb Burger 12,2,3305.96,0.0070045445917517445,1013.69,2292.27,
2024-07-08,table,Classic Pasta 22,2,7343.59,0.0,2536.35,4807.24,
2024-07-08,table,Deluxe Chicken,1,6952.87,0.2459227492283874,1260.26,5692.61,
2024-07-08,table,Veggie Dessert 9,1,2711.19,0.0028287638644753942,890.46,1820.73,
2024-07-08,delivery,Crispy Pasta 12,2,584.05,0.23561882165413137,246.28,337.77,
2024-07-09,table,Herb Burger 12,3,1761.3,0.003472208928688313,837.02,924.28,
2024-07-09,takeaway,Deluxe Pizza,1,3278.07,0.0,390.07,2888.0,
2024-07-09,table,Spicy Pizza 9,1,1907.29,0.014782479760027402,1004.56,902.73,
